"ADCClsTerm","InstDataPoint","Class","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName","InstTerm","ADCClsID"
2015FA,ET,DMA08026E,DMA080,Radical Express/Equations,DMA,080,26E,09/14/15,10/07/15,A,TR,1,,24,0,24,CU,20,0,0,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,267,267,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164677
2015FA,ET,DMA08027A,DMA080,Radical Express/Equations,DMA,080,27A,09/15/15,10/08/15,A,TR,1,,30,0,30,CU,20,0,0,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,H1,H1,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,2239,2239,2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164678
2015FA,ET,DMA03042H,DMA030,Propor/Ratio/Rate/Percent,DMA,030,42H,11/17/15,12/10/15,C,TR,1,,48,0,48,CU,20,0,0,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:36PM,07:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:26PM,07:26PM,08:34PM,08:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,2007,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LV,LV,LV,LV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308,2308,2308,2308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164679
2015FA,ET,DMA060385,DMA060,Polynomial/Quadratic Appl,DMA,060,385,10/19/15,11/12/15,A,HY,1,,25,14,11,CU,20,14,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ON,ON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINE,LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164680
2015FA,ET,DMA02036D,DMA020,Fractions and Decimals,DMA,020,36D,10/20/15,11/12/15,A,TR,1,,24,1,23,CU,20,1,0.04,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:25PM,12:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15PM,12:15PM,01:15PM,01:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,267,267,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164681
2015FA,ET,DMA08030E,DMA080,Radical Express/Equations,DMA,080,30E,10/19/15,11/11/15,A,TR,1,,50,1,49,CU,20,1,0.04,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:35AM,09:35AM,09:35AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:25AM,09:25AM,09:25AM,10:12AM,10:12AM,10:12AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164682
2015FA,ET,DMA03044E,DMA030,Propor/Ratio/Rate/Percent,DMA,030,44E,11/17/15,12/10/15,A,TR,1,,30,4,26,CU,20,4,0.16,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:36AM,09:36AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:26AM,09:26AM,10:34AM,10:34AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,CL,CL,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121,1121,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164683
2015FA,ET,DMA08030F,DMA080,Radical Express/Equations,DMA,080,30F,10/19/15,11/11/15,A,TR,1,,50,2,48,CU,20,2,0.08,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,09:35AM,09:35AM,09:35AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:25AM,09:25AM,09:25AM,10:12AM,10:12AM,10:12AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164685
2015FA,ET,DMA02036E,DMA020,Fractions and Decimals,DMA,020,36E,10/19/15,11/11/15,A,TR,1,,24,6,18,CU,20,6,0.23,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,2006,2006,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CT,CT,CT,CT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,267,267,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164686
2015FA,ET,DMA08030G,DMA080,Radical Express/Equations,DMA,080,30G,10/19/15,11/11/15,A,TR,1,,50,1,49,CU,20,1,0.04,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:35AM,11:35AM,11:35AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:25AM,11:25AM,11:25AM,12:12PM,12:12PM,12:12PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164687
2015FA,ET,DMA08030H,DMA080,Radical Express/Equations,DMA,080,30H,10/19/15,11/11/15,A,TR,1,,50,0,50,CU,20,0,0,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:30AM,10:30AM,10:30AM,11:35AM,11:35AM,11:35AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:25AM,11:25AM,11:25AM,12:12PM,12:12PM,12:12PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164688
2015FA,ET,DMA03044F,DMA030,Propor/Ratio/Rate/Percent,DMA,030,44F,11/17/15,12/10/15,A,TR,1,,30,6,24,CU,20,6,0.23,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:36PM,12:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:26PM,12:26PM,01:34PM,01:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,2005,2005,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL,CL,CL,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121,1121,1121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164689
2015FA,ET,DMA08030J,DMA080,Radical Express/Equations,DMA,080,30J,10/19/15,11/11/15,A,TR,1,,50,0,50,CU,20,0,0,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,12:30PM,01:35PM,01:35PM,01:35PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:25PM,01:25PM,01:25PM,02:12PM,02:12PM,02:12PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164690
2015FA,ET,DMA08030K,DMA080,Radical Express/Equations,DMA,080,30K,10/19/15,11/11/15,A,TR,1,,50,3,47,CU,20,3,0.12,M,W,F,M,W,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:30PM,12:30PM,12:30PM,01:35PM,01:35PM,01:35PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:25PM,01:25PM,01:25PM,02:12PM,02:12PM,02:12PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164691
2015FA,ET,DMA08030M,DMA080,Radical Express/Equations,DMA,080,30M,10/19/15,11/11/15,A,TR,1,,50,0,50,CU,20,0,0,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:30PM,03:30PM,04:55PM,04:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:45PM,04:45PM,05:45PM,05:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164692
2015FA,ET,DMA01031P,DMA010,Operations With Integers,DMA,010,31P,10/24/15,11/14/15,A,TR,1,,50,4,46,CU,20,4,0.16,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,10:40AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:40AM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164693
2015FA,ET,DMA08030N,DMA080,Radical Express/Equations,DMA,080,30N,10/19/15,11/11/15,A,TR,1,,50,4,46,CU,20,4,0.16,M,W,M,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164694
2015FA,ET,DMA08031A,DMA080,Radical Express/Equations,DMA,080,31A,10/20/15,11/12/15,A,TR,1,,50,1,49,CU,20,1,0.04,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:25AM,09:25AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15AM,09:15AM,10:15AM,10:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164695
2015FA,ET,DMA08031B,DMA080,Radical Express/Equations,DMA,080,31B,10/20/15,11/12/15,A,TR,1,,50,1,49,CU,20,1,0.04,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,09:25AM,09:25AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:15AM,09:15AM,10:15AM,10:15AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164696
2015FA,ET,DMA08031C,DMA080,Radical Express/Equations,DMA,080,31C,10/20/15,11/12/15,A,TR,1,,50,3,47,CU,20,3,0.12,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:25PM,12:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15PM,12:15PM,01:15PM,01:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164697
2015FA,ET,DMA08031D,DMA080,Radical Express/Equations,DMA,080,31D,10/20/15,11/12/15,A,TR,1,,50,2,48,CU,20,2,0.08,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00AM,11:00AM,12:25PM,12:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:15PM,12:15PM,01:15PM,01:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164698
2015FA,ET,DMA02017B,DMA020,Fractions and Decimals,DMA,020,17B,08/18/15,09/10/15,A,TR,1,,16,0,16,CU,20,0,0,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30PM,06:30PM,07:55PM,07:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:45PM,07:45PM,08:45PM,08:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,H1,H1,H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238,2238,2238,2238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164699
2015FA,ET,DMA03045E,DMA030,Propor/Ratio/Rate/Percent,DMA,030,45E,11/17/15,12/10/15,A,TR,1,,22,1,21,CU,20,1,0.04,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:36PM,07:36PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:26PM,07:26PM,08:34PM,08:34PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,2008,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,HP,HP,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,106,106,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164700
2015FA,ET,DMA08031E,DMA080,Radical Express/Equations,DMA,080,31E,10/20/15,11/12/15,A,TR,1,,50,1,49,CU,20,1,0.04,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:30PM,03:30PM,04:55PM,04:55PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:45PM,04:45PM,05:45PM,05:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164701
2015FA,ET,DMA08031F,DMA080,Radical Express/Equations,DMA,080,31F,10/20/15,11/12/15,A,TR,1,,50,2,48,CU,20,2,0.08,T,TH,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00PM,06:00PM,07:25PM,07:25PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:15PM,07:15PM,08:15PM,08:15PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106B,2106B,2106B,2106B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164702
2015FA,ET,DMA08031P,DMA080,Radical Express/Equations,DMA,080,31P,10/24/15,11/14/15,A,TR,1,,50,1,49,CU,20,1,0.04,S,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,10:40AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:40AM,12:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A,3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106D,2106D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,164703
